image,MEL,NV,BCC,AKIEC,BKL,DF,VASC
ISIC0035195,4.0347095E-06,0.25487664,1.054993E-06,1.1704142E-06,4.2832977E-07,2.2025088E-06,3.4037137E-06
ISIC0035196,0.00015348847,0.0030795215,2.5992554E-06,3.0222814E-06,1.1405898E-05,2.1017388E-06,3.4796183E-06
ISIC0035197,5.613848E-05,0.00040007947,3.0026824E-06,5.4686766E-06,2.4768004E-05,5.122681E-06,1.748711E-05
ISIC0035198,1.3739936E-09,4.379747E-09,1.3824449E-09,4.411362E-09,1.1828068E-08,3.4963838E-09,2.8893472E-09
ISIC0035199,8.583326E-09,6.344666E-11,2.8091847E-11,2.3226154E-10,8.543998E-08,7.0704337E-10,7.465886E-10
ISIC0035200,8.302517E-10,6.6373627E-09,5.591909E-12,9.752086E-11,1.4344997E-09,2.269534E-11,3.964433E-12
ISIC0035201,1.2400486E-08,0.00047537376,9.4236356E-08,2.6062196E-08,8.772911E-08,5.1625747E-08,4.7057716E-07
ISIC0035202,3.925346E-15,1.6965167E-20,4.877265E-20,5.696295E-20,4.0738946E-20,3.6627134E-19,4.6847513E-20
ISIC0035204,3.301312E-09,4.548564E-06,7.3584183E-09,4.2245527E-09,3.471288E-08,5.902075E-09,1.727413E-08
ISIC0035205,1.64269E-05,0.45761043,2.1993308E-06,2.0358266E-06,1.1824378E-06,4.120227E-06,1.7632027E-06
ISIC0035206,2.792194E-06,0.029618362,2.0445377E-05,6.2646222E-06,4.3605796E-06,1.6394739E-05,0.000113501716
ISIC0035207,1.2198817E-06,1.2280067E-05,2.3147944E-08,3.3578267E-08,9.274445E-07,4.8455547E-08,1.8675799E-07
ISIC0035209,1.866712E-05,0.69389105,8.195831E-06,5.613642E-06,4.4653925E-06,9.1884585E-06,6.0688126E-06
ISIC0035210,2.445486E-10,8.1237315E-11,1.1375805E-09,2.9049079E-09,1.3560061E-09,7.529855E-10,6.508708E-10
ISIC0035211,1.45655425E-08,5.072803E-07,1.8818525E-09,7.554501E-09,8.1075676E-08,4.4443245E-09,1.5011193E-09
ISIC0035212,6.354642E-12,7.764015E-11,6.7856484E-12,3.1886358E-12,9.419489E-11,4.5992373E-11,2.953332E-10
ISIC0035213,1.3569589E-08,3.3487865E-07,4.907725E-08,2.8026863E-08,8.7921414E-08,8.67661E-08,2.3237018E-07
ISIC0035214,5.5130744E-07,0.107869454,5.165268E-07,3.0526778E-07,8.541355E-07,4.857006E-07,1.892371E-06
ISIC0035215,4.82107E-07,0.00058798556,5.883477E-08,7.178976E-08,2.010634E-07,7.7297315E-08,7.725456E-07
ISIC0035216,2.511031E-07,1.7729458E-07,5.18165E-09,7.827515E-09,1.3039343E-06,3.1386023E-08,7.848553E-08
ISIC0035217,0.00020202367,3.942138E-05,1.7081189E-06,2.7318033E-06,7.5759016E-07,2.0553011E-06,1.2370019E-05
ISIC0035218,1.357362E-09,1.9084555E-10,5.7196553E-10,3.4232945E-09,1.1566618E-08,1.1660065E-09,1.3199336E-09
ISIC0035219,6.9099755E-05,0.0059912615,4.787135E-06,1.3613003E-05,3.5403687E-06,8.78371E-06,3.8033333E-05
ISIC0035221,3.8676964E-07,0.0062849536,3.2661458E-08,4.4190948E-08,6.9269575E-08,3.2886813E-08,2.0838371E-07
ISIC0035222,2.0513555E-06,0.40825158,2.2311824E-06,1.8302474E-06,2.021535E-06,2.922117E-06,5.8707087E-06
ISIC0035223,2.8982349E-08,0.09245335,2.8133444E-08,1.9490479E-08,2.5916952E-08,5.784655E-08,2.801129E-07
ISIC0035224,7.632698E-05,3.3899672E-05,9.4064194E-07,1.3390943E-06,3.427887E-07,1.0426385E-06,5.205063E-06
ISIC0035225,2.6481102E-08,1.3084232E-07,5.3289697E-09,4.3008384E-09,3.0369887E-07,2.9897897E-08,9.818824E-08
ISIC0035226,2.45611E-11,8.46731E-12,1.4051657E-10,6.77973E-10,1.4654812E-10,5.7443716E-11,2.7450259E-11
ISIC0035227,2.7275568E-08,0.000152291,5.042363E-07,1.7919245E-07,1.3157923E-07,2.3331549E-07,1.0950374E-06
ISIC0035228,2.6905693E-07,0.025524449,1.8367697E-07,1.6469724E-07,1.6060717E-07,2.9306463E-07,2.879265E-06
ISIC0035229,3.0998894E-08,1.6827651E-07,4.4777124E-09,4.049329E-09,1.6994376E-07,1.364803E-08,3.1995352E-08
ISIC0035230,7.89326E-08,0.35341126,1.6672463E-07,9.998762E-08,7.121587E-08,2.1835594E-07,7.93355E-07
ISIC0035231,1.2141241E-08,0.024761204,1.10483214E-07,3.162531E-08,3.0185774E-08,6.944565E-08,4.2722746E-07
ISIC0035232,1.7251665E-05,0.00030139694,3.911812E-05,2.7222375E-05,4.297145E-05,2.7204234E-05,3.6964102E-05
ISIC0035233,9.918394E-05,0.00014025632,2.3817133E-06,5.6468293E-06,1.235486E-06,1.9919505E-06,1.0311065E-05
ISIC0035234,4.6279005E-05,0.69337857,1.8972094E-05,7.877076E-06,4.5843126E-06,1.2899336E-05,6.6538955E-06
ISIC0035235,2.884086E-05,0.00018064151,2.0047362E-06,4.746725E-06,4.2702927E-06,2.6864209E-06,2.7851047E-05
ISIC0035236,1.17854775E-07,4.157555E-06,1.4475746E-09,3.6586059E-09,3.6637944E-09,1.1844588E-09,2.2520949E-08
ISIC0035237,1.6972818E-07,0.002422674,1.7595388E-08,3.68416E-08,2.4375392E-08,2.8321507E-08,3.2234865E-07
ISIC0035239,8.285886E-11,3.54951E-11,6.7062376E-11,1.3734977E-10,8.8481544E-10,1.4945963E-10,1.4191502E-10
ISIC0035240,2.4834937E-05,5.956999E-05,3.5277426E-07,5.938642E-07,8.40021E-06,5.53405E-07,1.6892383E-06
ISIC0035241,4.600645E-05,0.00010059556,1.1723794E-06,2.9096423E-06,1.2399952E-06,1.6063506E-06,6.6938974E-06
ISIC0035242,5.453035E-07,0.43286923,3.301459E-07,2.3414066E-07,4.2055177E-07,3.2970476E-07,6.072351E-07
ISIC0035243,1.3560206E-06,1.16094125E-05,1.7620174E-08,3.0157747E-08,1.888011E-07,1.2926625E-08,2.070004E-07
ISIC0035244,0.001882606,0.012531124,9.7684475E-05,0.00014138519,2.830557E-05,8.205192E-05,0.0001584181
ISIC0035246,5.829054E-09,5.81211E-07,1.3584983E-10,2.3964347E-10,3.918506E-09,2.6724678E-10,3.16107E-09
ISIC0035247,5.5013677E-10,2.0626836E-09,8.600796E-09,5.9645213E-09,2.8306693E-09,5.195763E-09,4.1928447E-09
ISIC0035248,2.3396046E-10,2.4418922E-10,1.1826568E-10,2.5551844E-10,2.1870588E-09,2.1989285E-10,3.3641245E-10
ISIC0035250,7.70501E-06,0.002644968,6.40878E-06,6.4172386E-06,1.5084834E-05,4.215261E-06,4.207903E-06
ISIC0035253,7.5280614E-06,0.6953175,5.675129E-06,3.20686E-06,1.4987792E-06,5.92163E-06,6.1466244E-06
ISIC0035254,5.3730034E-11,2.0018636E-11,1.598149E-10,6.3999217E-10,3.561427E-10,1.6173389E-10,8.564331E-11
ISIC0035255,6.279901E-05,0.00018945821,1.8801658E-06,3.3639374E-06,1.1394452E-06,1.6671668E-06,1.21059065E-05
ISIC0035256,0.005853256,0.030141816,0.00031190968,0.00034509803,5.8946014E-05,0.00032704818,0.00023072903
ISIC0035257,1.7564878E-05,2.1144144E-06,9.08439E-06,7.825241E-06,6.6800305E-05,2.3532795E-05,2.4838562E-05
ISIC0035258,5.8110097E-11,2.6405557E-11,7.54158E-11,4.5963608E-11,4.3144835E-10,3.4651718E-10,5.381129E-10
ISIC0035259,8.587869E-11,1.12898975E-10,5.2325977E-10,2.4362912E-10,6.288466E-10,7.664628E-10,1.1258401E-09
ISIC0035260,6.5600994E-05,0.0067665996,4.636998E-06,7.0183874E-06,2.1183523E-06,4.9907135E-06,1.6858596E-05
ISIC0035261,1.9197E-10,4.3183988E-08,5.3308985E-10,2.3635738E-10,3.2112661E-09,4.813108E-10,1.9230908E-09
ISIC0035262,4.827184E-10,3.1613398E-10,6.1868675E-09,2.9172285E-09,1.6291918E-09,2.0019266E-09,3.886551E-09
ISIC0035263,0.00013557237,0.012457623,8.112777E-06,1.4374318E-05,1.0309915E-05,9.498145E-06,2.0309812E-05
ISIC0035264,1.4406583E-09,7.292202E-10,1.9626734E-10,1.4639112E-10,3.7306176E-08,2.7710632E-09,6.745475E-09
ISIC0035265,4.4859938E-10,8.013716E-10,6.4652577E-09,6.3010517E-09,2.2273976E-09,2.5843734E-09,2.1121505E-09
ISIC0035266,6.371342E-08,0.0013260052,2.7395677E-07,1.2398965E-07,3.1288366E-07,1.4292614E-07,2.554191E-07
ISIC0035267,0.00029320226,0.00079473155,6.6394437E-06,1.3782216E-05,7.94681E-06,5.7553148E-06,1.7077564E-05
ISIC0035268,3.2304655E-08,0.0010054255,8.8117924E-10,1.4550263E-09,1.0412821E-08,1.2908878E-09,2.6986374E-10
ISIC0035270,1.1991162E-06,1.0003244E-07,5.0473284E-07,1.104918E-06,7.88211E-06,1.5755604E-06,1.2469312E-06
ISIC0035271,0.019051814,0.005835287,0.0010437225,0.0016833183,0.0010238255,0.0013167709,0.0025990584
ISIC0035273,2.8773678E-10,3.981079E-09,9.498389E-10,4.39227E-09,1.7106249E-09,6.767985E-10,1.6687297E-10
ISIC0035274,6.3180927E-09,0.001744569,8.3116E-09,3.792351E-09,2.93798E-08,6.2546284E-09,4.3564373E-08
ISIC0035275,0.0107534835,0.0058796834,0.006181963,0.006754449,0.015751999,0.005689855,0.005874053
ISIC0035276,2.1551678E-10,2.1080523E-10,4.0448134E-09,1.8359468E-09,7.4819667E-10,7.802275E-10,1.6390127E-09
ISIC0035277,3.4069106E-10,1.6999775E-11,7.8887175E-11,1.2607938E-10,6.8962125E-09,8.3240975E-10,9.987868E-10
ISIC0035278,3.827595E-09,3.847866E-07,1.2372727E-08,1.6635418E-08,2.248275E-08,1.8046249E-08,1.225611E-08
ISIC0035280,1.05896405E-07,9.393562E-06,4.867109E-07,3.4328792E-07,5.922856E-07,4.0252098E-07,8.014019E-07
ISIC0035281,1.9061116E-07,0.011587571,7.9198315E-08,5.541899E-08,1.8841706E-07,1.00223616E-07,5.2278745E-07
ISIC0035282,1.2777691E-06,0.32898834,3.6540405E-06,1.4808815E-06,1.7357527E-06,2.506005E-06,6.2766003E-06
ISIC0035283,6.117719E-08,0.00037922003,3.1753547E-07,1.449131E-07,3.8414902E-07,2.8613005E-07,2.03505E-06
ISIC0035284,1.6835806E-09,1.0177968E-09,5.945326E-09,2.1832953E-09,1.47254084E-08,1.6413944E-08,3.7677527E-08
ISIC0035285,0.0005061238,0.041090783,6.681024E-05,9.282804E-05,1.9594718E-05,5.4089378E-05,0.00013899551
ISIC0035286,4.4819417E-06,0.060421042,1.1423764E-06,1.8368814E-06,1.099941E-06,1.937286E-06,8.169275E-06
ISIC0035287,1.2995738E-13,2.5666507E-12,2.0137995E-12,2.5750257E-12,1.1438878E-13,5.435089E-13,6.3516785E-14
ISIC0035288,0.0041147135,0.0047138124,0.0001958877,0.00013139087,2.7343907E-05,0.00020172012,0.00019926405
ISIC0035289,6.892191E-08,0.09935663,9.8276864E-08,4.681626E-08,1.07184746E-07,7.0229554E-08,2.2946442E-07
ISIC0035290,8.234234E-06,6.449077E-07,1.5300229E-06,2.7178307E-06,3.54496E-05,6.5264867E-06,1.00141515E-05
ISIC0035291,1.7306809E-12,1.2156858E-12,2.2498201E-11,4.1896903E-11,7.1371706E-12,6.574016E-12,4.3376075E-12
ISIC0035292,2.614832E-06,0.5894828,1.0108712E-06,3.466822E-07,3.7879795E-07,4.5804356E-07,2.2608688E-07
ISIC0035293,3.6971436E-05,0.00028359148,7.5190064E-06,6.3388234E-06,4.1075265E-05,1.0085582E-05,4.0966126E-05
ISIC0035294,9.185326E-08,0.05116179,4.803337E-08,3.96998E-08,5.970602E-08,7.137688E-08,2.5044994E-07
ISIC0035295,0.0014910741,4.442746E-05,0.0005863674,0.0010604468,0.0007525772,0.00073528686,0.00051920983
ISIC0035296,4.251357E-06,4.4319047E-05,7.4273316E-08,1.6825902E-07,1.1533291E-07,7.7631086E-08,5.4725774E-07
ISIC0035297,2.083618E-08,0.13421065,5.9992544E-08,3.5488654E-08,3.2919885E-08,6.246274E-08,2.7789994E-07
ISIC0035298,1.5082973E-09,1.2297228E-08,8.835185E-10,5.715689E-09,7.775212E-09,2.856328E-09,7.000534E-10
ISIC0035299,1.3492442E-09,3.4616066E-09,5.960245E-09,9.391047E-09,7.465477E-09,5.751855E-09,4.4338933E-09
ISIC0035300,8.994623E-07,0.22371645,4.5920883E-06,1.1372716E-06,1.8544902E-06,1.7027552E-06,2.641112E-06
ISIC0035301,3.271282E-06,0.14838563,6.000158E-07,7.38372E-07,4.612479E-07,1.0824336E-06,1.5751937E-06
ISIC0035302,7.781845E-07,1.5691345E-05,1.1247461E-08,2.9842806E-08,2.4879062E-08,1.2171917E-08,1.4278487E-07
ISIC0035303,1.1907922E-09,5.2145495E-08,1.09451435E-08,6.214542E-09,9.529641E-09,1.314861E-08,1.9521321E-08
ISIC0035304,5.1910392E-06,0.13544989,8.2619715E-07,8.103902E-07,2.0645284E-06,8.459019E-07,4.595969E-07
ISIC0035305,2.1780053E-05,2.3343875E-05,1.5265747E-05,1.0048284E-05,9.162671E-05,5.0568415E-05,9.1629685E-05
ISIC0035306,1.324755E-05,0.19500324,8.143063E-06,7.849794E-06,1.3724073E-05,8.313628E-06,1.1734067E-05
ISIC0035307,3.17408E-05,0.4090032,1.3516151E-05,8.862382E-06,4.8456336E-06,1.179879E-05,1.7719765E-05
ISIC0035309,6.580135E-09,6.519213E-08,1.0620519E-09,5.8288094E-09,2.314428E-08,2.225495E-09,6.457096E-10
ISIC0035311,6.993343E-13,7.508797E-11,1.4148495E-11,3.339287E-11,2.1568437E-12,1.2929713E-11,1.998551E-12
ISIC0035312,2.3266314E-07,0.6608522,4.0961103E-07,2.425188E-07,1.1667127E-07,4.341329E-07,8.3537907E-07
ISIC0035313,1.4896564E-06,2.9508522E-08,2.0569866E-09,2.2955234E-08,1.7642187E-06,1.1665388E-08,1.4172798E-08
ISIC0035314,3.3402364E-05,0.19974162,4.3622144E-06,6.960895E-06,6.230435E-06,8.710187E-06,9.905435E-06
ISIC0035315,7.427048E-08,0.00025667585,5.3732055E-08,5.627045E-08,2.768017E-07,7.200409E-08,9.199949E-08
ISIC0035316,6.3119014E-06,1.4953639E-07,4.9537135E-08,1.9921201E-07,1.2876353E-05,4.6061055E-07,3.971707E-07
ISIC0035317,1.5816479E-08,1.2924374E-07,4.863562E-09,3.5420542E-09,1.0961925E-07,1.1957181E-08,2.6367648E-08
ISIC0035318,8.0459424E-13,8.640454E-13,1.5578372E-11,1.3520998E-11,2.3038134E-12,1.7845869E-12,5.051445E-12
ISIC0035319,4.4275826E-08,0.46308705,2.8287442E-08,1.6114717E-08,1.5518076E-08,3.636775E-08,3.461958E-08
ISIC0035320,2.454025E-05,2.6472586E-05,4.606228E-07,1.222298E-06,1.5528357E-06,8.2100144E-07,1.0504849E-05
ISIC0035321,1.3972055E-12,8.4321924E-12,5.5892034E-11,3.9048036E-11,6.7592446E-12,4.9052915E-12,3.3325916E-12
ISIC0035322,6.9678036E-10,9.351683E-10,2.5067486E-09,6.0810703E-09,5.2987255E-09,4.164344E-09,2.236367E-09
ISIC0035323,3.904197E-09,6.9915126E-07,2.5809497E-09,4.963263E-09,2.4922473E-08,5.1538747E-09,2.7745641E-09
ISIC0035324,5.4555944E-08,1.6997794E-06,3.3356417E-07,2.1793113E-07,3.020703E-07,1.8609838E-07,2.7777435E-07
ISIC0035325,8.43041E-06,0.0013764722,5.5215725E-07,1.004403E-06,3.9243872E-07,5.616971E-07,3.485374E-06
ISIC0035327,7.410804E-08,1.3219709E-06,3.8104484E-09,8.461883E-09,3.1792453E-07,6.671798E-09,7.3683055E-09
ISIC0035328,2.3724288E-08,0.0007518467,3.288993E-09,6.5003745E-09,6.2707186E-09,4.5672643E-09,6.896281E-08
ISIC0035329,2.1793063E-08,0.00050932105,6.37747E-08,2.07252E-08,1.4542175E-07,3.558477E-08,6.7230125E-08
ISIC0035330,7.311721E-12,3.6424E-11,8.4559526E-11,3.7462403E-12,4.327086E-13,1.6498029E-12,2.7712348E-11
ISIC0035331,1.8388187E-11,3.4682316E-11,9.474884E-10,3.8806605E-10,6.630611E-11,1.1043629E-10,8.5952766E-11
ISIC0035332,5.2688515E-10,2.18027E-09,4.811991E-09,7.2118143E-09,3.735657E-09,3.1344907E-09,1.717225E-09
ISIC0035333,1.8753574E-06,0.52953696,5.313203E-06,2.4933397E-06,1.9153754E-06,2.882449E-06,1.6076102E-06
ISIC0035334,8.645792E-10,1.575006E-09,9.5332595E-09,8.670352E-09,4.794273E-09,4.938607E-09,4.1846313E-09
ISIC0035335,0.0006474791,0.08222668,2.8490158E-05,3.873809E-05,9.662248E-06,4.6747675E-05,3.164315E-05
ISIC0035336,2.68872E-05,0.004605404,6.428796E-05,2.5110765E-05,5.8417532E-05,7.2472816E-05,0.00018934965
ISIC0035337,0.00012046088,0.004863968,4.936815E-06,8.766813E-06,1.8826382E-06,5.0809695E-06,1.2455891E-05
ISIC0035338,5.3713594E-09,6.746584E-08,5.5416107E-09,3.467959E-08,2.8074481E-08,1.216428E-08,3.101745E-09
ISIC0035339,1.0600484E-09,0.0015684001,2.4386309E-09,1.2284586E-09,2.5517812E-09,2.7167144E-09,4.058362E-08
ISIC0035340,5.8492765E-07,2.347324E-05,1.1776338E-08,1.1889048E-08,4.396044E-07,2.6314293E-08,7.894524E-08
ISIC0035341,3.115835E-08,0.11211285,7.9529975E-08,4.288439E-08,5.6907474E-08,7.033894E-08,3.7042597E-07
ISIC0035342,1.5716569E-07,0.0047164797,4.6432273E-08,7.344022E-08,7.114758E-08,7.562044E-08,9.93965E-07
ISIC0035343,0.011714829,0.02525348,0.0025349315,0.0039533847,0.001935391,0.0027816736,0.0045461114
ISIC0035344,1.7974868E-06,0.051576015,1.5206911E-06,7.4260487E-07,2.8202405E-06,9.333093E-07,1.1394582E-06
ISIC0035345,1.6203357E-08,3.222475E-07,2.6103935E-08,1.0704863E-08,1.5976558E-07,1.0072859E-07,2.851154E-07
ISIC0035346,0.000161026,0.00014188247,3.4608572E-06,7.1243567E-06,8.385476E-06,7.894764E-06,7.095029E-05
ISIC0035347,0.00018076591,8.1694496E-05,2.2997651E-06,4.6376435E-06,1.4119827E-06,3.994018E-06,2.400205E-05
ISIC0035348,1.12786634E-10,1.21587644E-11,1.4757693E-11,1.2084463E-10,1.0338899E-09,4.340639E-11,6.507178E-11
ISIC0035349,2.6124442E-06,3.7092866E-06,2.9228495E-05,1.0044989E-05,3.2878145E-06,1.7692531E-06,2.415082E-06
ISIC0035350,3.750624E-05,0.049302354,3.011969E-06,4.8126776E-06,2.1772307E-06,5.731347E-06,9.846721E-06
ISIC0035351,6.8602685E-06,0.00010017752,1.4033786E-07,3.651574E-07,5.734288E-06,3.1857493E-07,2.2881672E-07
ISIC0035352,4.0574182E-07,0.20144613,4.652771E-07,2.7631273E-07,5.2091616E-07,3.861074E-07,1.0156593E-06
ISIC0035353,7.9876125E-05,0.008531757,0.00035767903,0.00019556726,0.00020650476,0.0003511474,0.00070577674
ISIC0035354,0.00023453488,0.0021303573,8.401004E-06,1.2871332E-05,2.7134952E-06,8.218332E-06,1.8555835E-05
ISIC0035355,4.70635E-10,4.9839405E-10,1.2405857E-08,4.5343933E-09,1.0685091E-09,1.6411994E-09,2.9179408E-09
ISIC0035357,1.6251588E-05,1.2190606E-05,5.5449837E-05,3.5543842E-05,3.5150235E-05,4.866156E-05,6.064614E-05
ISIC0035358,1.0242882E-08,0.039249282,4.8887476E-09,3.6768641E-09,8.52864E-09,8.830607E-09,4.396522E-08
ISIC0035359,9.901895E-08,0.045176607,3.1593362E-07,1.8001788E-07,1.9713933E-07,3.1717772E-07,1.8534737E-06
ISIC0035360,4.0542868E-11,4.1221618E-08,8.811889E-11,5.4052277E-11,9.49214E-10,1.14266846E-10,7.742517E-10
ISIC0035361,9.508975E-10,9.601531E-05,2.1173698E-09,7.290422E-10,4.5403477E-09,3.4587953E-09,7.956078E-08
ISIC0035362,9.11784E-09,1.913012E-09,1.00221085E-08,1.23162875E-08,7.489284E-08,2.9634975E-08,4.141454E-08
ISIC0035363,1.5735432E-05,0.0243488,3.093823E-06,4.7288054E-06,2.3869889E-06,3.4489167E-06,2.2185082E-05
ISIC0035364,1.9703354E-11,2.2702588E-13,9.173327E-13,1.8829422E-11,2.260661E-10,4.1769934E-12,6.1871888E-12
ISIC0035365,1.984016E-06,0.172669,9.745886E-07,9.37909E-07,6.9612867E-07,1.2391239E-06,2.9845794E-06
ISIC0035366,3.016624E-07,3.1157935E-05,5.261687E-08,4.300373E-08,6.171796E-07,1.0681209E-07,6.757485E-07
ISIC0035367,1.025711E-09,3.6586756E-09,1.01995E-09,2.5949092E-09,8.441249E-09,2.6893179E-09,1.3990985E-09
ISIC0035368,1.4600339E-08,1.3752345E-08,2.8378066E-08,2.9430167E-08,6.7808486E-08,2.8259722E-08,4.8081585E-08
ISIC0035369,2.4165283E-07,0.09624598,1.074259E-06,2.080648E-07,5.760004E-07,3.0279946E-07,2.942728E-07
ISIC0035370,1.7092802E-10,1.2686431E-06,2.3170481E-11,1.7399693E-11,4.6340656E-10,1.01197745E-10,5.807024E-10
ISIC0035372,1.083993E-09,1.6956163E-10,2.3556213E-10,2.3990658E-09,9.558823E-09,5.2874866E-10,4.2933374E-10
ISIC0035373,7.8585725E-07,1.3707096E-05,1.3249335E-08,2.5937872E-08,1.0149786E-08,1.0061277E-08,1.0856369E-07
ISIC0035374,8.454562E-05,0.0020025936,3.990362E-05,3.0131816E-05,0.000141942,5.554324E-05,0.00016601726
ISIC0035375,0.0010196927,0.0028645846,3.4750312E-05,5.8164886E-05,1.1007008E-05,3.5861027E-05,5.8696736E-05
ISIC0035376,2.5864998E-12,1.6069564E-12,1.5773825E-11,3.3058705E-11,9.4922395E-12,3.8150967E-12,8.713693E-12
ISIC0035377,7.987933E-08,0.09746259,9.995821E-09,9.117579E-09,6.10642E-09,9.715911E-09,6.673678E-10
ISIC0035379,1.9505598E-05,0.0018474938,1.2095012E-06,1.7518556E-06,8.051265E-07,1.1835141E-06,6.5157774E-06
ISIC0035380,0.001499253,0.18029642,6.8394096E-05,6.366768E-05,1.1083893E-05,7.162171E-05,2.6365133E-05
ISIC0035381,1.831676E-07,7.755611E-07,2.9720566E-08,2.0417822E-08,1.2731106E-06,1.2010364E-07,1.9063789E-07
ISIC0035382,7.370307E-05,0.28532892,1.2345836E-05,1.3833043E-05,1.484485E-05,1.571351E-05,1.9418016E-05
ISIC0035383,2.5485599E-05,0.15905343,1.8231275E-06,2.893358E-06,5.6798835E-06,3.0647009E-06,2.180464E-06
ISIC0035384,1.8246481E-05,0.3745282,4.3336618E-06,4.305706E-06,5.739726E-06,5.151566E-06,8.255559E-06
ISIC0035385,6.134056E-05,0.00044121945,3.069578E-07,2.2503392E-07,1.0318582E-06,1.0403276E-07,2.3902615E-07
ISIC0035386,2.947592E-06,0.021037996,3.4083228E-06,2.7325693E-06,3.9381425E-06,3.1553573E-06,2.0402798E-05
ISIC0035387,7.278813E-12,1.5461857E-11,5.376561E-11,2.7152416E-10,3.996176E-11,3.2291853E-11,9.446309E-12
ISIC0035388,5.7110928E-08,1.8381766E-06,7.8029444E-10,9.920563E-10,1.12104726E-08,5.6892235E-10,1.3457879E-08
ISIC0035389,1.0706002E-09,3.228719E-10,4.891917E-10,6.775903E-10,7.674872E-09,2.3194027E-09,3.5687044E-09
ISIC0035390,4.5807323E-07,0.00018428819,5.56012E-07,3.4832397E-07,1.3511269E-06,5.927523E-07,5.6521253E-06
ISIC0035391,1.3753281E-07,2.086585E-08,2.943084E-08,5.2782113E-08,1.2695242E-06,1.3827561E-07,1.8129296E-07
ISIC0035392,7.0536808E-09,1.226555E-07,1.8359898E-08,7.455232E-09,8.273706E-08,5.3757997E-08,1.9620059E-07
ISIC0035393,5.985924E-09,8.71115E-08,3.2893384E-09,2.066578E-09,5.1724506E-08,1.1761075E-08,3.5418598E-08
ISIC0035394,0.0004211234,0.009746012,0.00017939432,0.00021161199,0.00022747023,0.00013783103,0.00045250278
ISIC0035396,3.6874324E-05,0.00020676896,9.357442E-07,2.1305732E-06,6.22264E-07,8.953056E-07,5.3440695E-06
ISIC0035397,1.3652486E-05,1.6267979E-05,2.4124617E-07,3.2365043E-07,1.2895438E-05,4.914296E-07,1.304581E-06
ISIC0035398,0.00031731997,0.00013376588,8.50287E-06,1.7404422E-05,0.00039590133,2.476087E-05,6.3620704E-05
ISIC0035399,3.4419113E-06,0.0008448436,2.0503332E-07,5.2565E-07,6.1420786E-07,3.2433232E-07,1.4662314E-06
ISIC0035400,5.2661018E-09,0.0002526941,2.50162E-08,6.765085E-09,5.0404353E-08,1.2946957E-08,1.03066775E-07
ISIC0035401,1.1930105E-06,0.013609539,3.749147E-07,2.9243895E-07,1.5686546E-06,4.5537843E-07,6.31677E-07
ISIC0035402,0.001179547,0.00075210934,3.921923E-05,7.238351E-05,1.6269032E-05,4.49993E-05,0.00013640549
ISIC0035403,3.529584E-06,0.0002376362,2.3030725E-06,2.9417088E-06,6.064196E-06,1.4476866E-06,9.799354E-07
ISIC0035404,0.0005151564,0.0014241806,1.5452366E-05,2.5932637E-05,5.7905554E-06,1.4796174E-05,3.4423483E-05
ISIC0035405,1.0324803E-06,3.3293505E-05,2.7628525E-08,3.1900903E-08,3.7714165E-07,3.6153764E-08,1.8025821E-07
ISIC0035406,3.4436678E-06,4.032013E-06,3.494472E-08,8.628255E-08,2.854298E-08,3.0738306E-08,3.526851E-07
ISIC0035407,6.325758E-10,3.6837416E-10,1.0877418E-09,4.5790136E-09,4.550005E-09,1.7963236E-09,1.3299688E-09
ISIC0035408,2.9670127E-06,0.15302497,1.0754521E-06,1.3247081E-06,8.918381E-07,1.8463726E-06,4.46863E-06
ISIC0035409,2.1363928E-08,0.19281645,5.2330925E-08,2.6974204E-08,3.2387202E-08,4.4455895E-08,1.9289739E-07
ISIC0035410,0.00022886471,1.3649067E-06,1.4112788E-05,3.8048387E-05,4.110885E-05,3.83634E-05,1.0331519E-05
ISIC0035411,4.343254E-08,0.4258824,6.57433E-08,2.0390969E-08,4.8607824E-08,2.805612E-08,5.398261E-08
ISIC0035412,4.2736494E-09,0.0016899785,5.058742E-09,3.1986243E-09,7.2700135E-09,6.7218684E-09,9.468407E-08
ISIC0035413,1.0743445E-07,0.0021174436,2.8324154E-08,1.9507697E-08,1.6967542E-07,3.403342E-08,2.1687373E-07
ISIC0035414,4.824345E-06,0.004227284,1.0377082E-06,1.2758854E-06,1.92044E-06,6.164819E-07,1.8301324E-07
ISIC0035416,3.4428894E-11,1.0635839E-10,9.232953E-10,1.2089932E-09,1.1835233E-10,2.6484104E-10,1.2437425E-10
ISIC0035417,2.710837E-11,3.521854E-11,1.02263184E-10,5.6398664E-11,1.4197119E-12,1.5966398E-11,1.7181997E-11
ISIC0035418,0.0001207271,4.5209295E-06,1.609666E-07,3.464535E-07,3.1331115E-08,1.102863E-06,5.298337E-06
ISIC0035419,1.4751863E-05,2.5772975E-05,2.269629E-07,4.7680533E-07,1.2861875E-07,2.2187558E-07,1.127435E-06
ISIC0035420,8.952167E-09,3.9323068E-06,6.3105376E-10,7.234516E-10,1.1724543E-08,1.4321923E-09,1.0364017E-08
ISIC0035421,6.665498E-10,7.8651796E-10,8.063227E-09,5.3228337E-09,2.9675913E-09,3.922155E-09,3.9109644E-09
ISIC0035422,3.079788E-11,1.2926799E-05,1.6649979E-13,2.8433473E-13,4.563478E-12,2.3805274E-13,2.0731858E-14
